AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,SHW,TRV,UNH,V,VZ,WMT
-0.002360009613884975,0.0033126314035750184,0.0027986135414368894,-0.0007715735839018491,0.009143510025659113,-0.015561503388536615,-0.01574838320714027,-0.004565370575378958,-0.0028332888359575057,0.019443355411842795,0.0033648629198463616,-0.016991114741018613,-0.007032940734446977,-0.012406498886206327,0.07121068894095928,0.0017184338077531251,0.012417017789280007,-0.012999315959958678,0.012638203636291544,-0.02240893472421053,0.0006044155444235056,0.003642917950216858,-0.010547620086594132,-0.010803890286266335,-0.008877913421948219,-0.0026399831520207027,-0.0011779195268255076,0.008546011919974898,-0.004815906104651934,-0.0013872635805415128
-0.005125269260025916,0.02106555169761995,-0.007371250395731992,0.008837679803123253,-0.023532153803205814,0.03812913969257534,-0.04576448992819538,0.008918613852363977,-0.00794128890320729,-0.0004279965232047017,-0.022302566216477814,-0.002350786699761721,-0.0013830652419543716,0.010947430555310101,0.028915639283619836,0.01092917791631846,-0.01255482290780189,0.005305869995445801,-6.492093014875531E-05,-0.027571071668244105,0.01736877042897125,-0.004430971384685024,0.007563994441326917,0.004024546581036376,-0.0010423171931934663,-0.011232278674310514,0.11313517247235809,-0.002956638246629787,0.016868482916437583,-0.006131124975548283
-0.003027098981898543,-0.013071267374513793,0.005159053274646038,-0.01218819311393377,0.011823117452056995,0.0062908734954560145,0.011265602192241724,-0.007887892911563476,0.010002688334450506,-0.005150297564112287,0.00032842714484299253,-0.011787440583662547,-0.001708343494232594,-0.0011269534250323387,-0.037333229432876175,-0.002210374727215834,0.003573801937226149,-0.011363027299070553,-0.000744580561899632,0.003079476482168197,0.00011870292941988809,-0.005919476116473005,0.005958476082098106,0.00877206811172951,-0.01534768503917795,-0.002525745308175828,0.014628815656293329,-0.005034937706510453,0.003384699868844129,0.0069755968480314096
-0.001430291785831238,0.009963247678602474,-0.0030988089551173704,-0.03240266686460819,0.008326048367047638,0.008286331340414024,-0.0028418863620755853,-0.010536433877501505,-0.0024053905252132248,0.012401358067738831,-0.013192651102037453,0.031178522133236953,0.0015699317039850947,0.007613517589756565,0.06741370135532761,0.008755923765825124,-0.0029886074888235644,0.014361861416885693,0.007197826751382879,0.009635525679607,0.008394952789698722,-0.014276504165331777,-0.007128532333334919,0.01706387679271805,0.02498824399551976,0.014799949063317561,-0.013872545762017257,-0.0008463537600982464,0.012314058436405666,0.00584188240360592
-0.01993191816954049,0.003040666482479791,0.007485805480457325,0.0027517443306001085,0.01075693305279327,0.0018275869659990294,0.00522888462863804,0.007994193155237615,0.006600738358553644,0.023105321441972842,-0.0009708307916434875,-0.013499365294042782,0.00119893286255489,0.0052497215187991275,-0.07249841273183553,0.005832194600376626,0.005421031932125845,0.008094964766639129,0.006890865083772565,0.002652972795258179,-0.003184075127054339,-0.007976491622802652,-0.008097215162211015,0.006983194968992894,-0.0021766455659369254,0.020322563038124374,-0.01456781060570672,0.004312382317140103,0.0026667723689066925,0.012557881436721893
-0.00492334850628289,-0.0023302658265391364,-0.0007461337687602177,-0.005154599035714314,-0.006440176281595939,-0.002518874721011629,-0.0013420504796708569,0.015092491220786399,-0.0071168808738451906,-0.016328496350899963,-0.006584890096396702,-0.010107130658405841,0.0019336310597812907,-0.013072114213120092,-0.0017007195744271567,0.0005031554244386421,-0.0026381645505125562,-0.0005658863758335958,0.0004471471639759455,-0.0023937994785403448,0.01663374509377473,-0.001288299478559743,-0.0010495907310351935,-0.004902117576137467,-0.008946941330342437,0.001929746147731537,0.011638310204141425,-0.000698004592640618,-0.000666093407397402,-0.045986360074579825
0.012636557853807327,0.00115811996485217,0.03504102240681681,0.02490334327723751,0.0416667944754927,0.009957109631502502,0.00446639978307213,0.016766338350344887,0.022547462216936116,0.05821306718598208,0.035590701695540454,0.03724098457345617,0.024578103157117295,0.011173815517550435,0.053843201257135216,0.0020099203901109137,0.01623282956546283,-0.007529078390805496,0.0027101288213337385,0.027724600838865594,0.014874917553578159,0.005912290029565607,0.028469909556639014,-0.0003780378524962471,0.0246215883452144,0.004970793872659956,0.013327636956406026,0.018307334645947675,-0.0131889249297037,-0.011602342899408258
-0.0026378418247804086,-0.0180358125580781,-0.010583495525391192,-0.014223746090287292,-0.007765353122862422,-0.0016929684804262073,-0.0026773990896467805,0.0001264612231589225,-0.009722369784194518,-0.007595505700466433,-0.004187475462307711,-0.009468318250760407,-0.01001267847321385,-0.01104845944087301,-0.010131799243682795,-0.004920299008717741,-0.004533624002195092,-0.017259039114911306,-0.0020079859090857306,-0.013637715360519616,-0.02386035515532078,-0.005872544882251361,0.010028534581173691,-0.016009436893534925,-0.016028846835795946,-0.014399720910139007,-0.00836226920113018,-0.003491418949279418,-0.00473669971872951,-0.007879813653563068
0.0094202286822618,0.0038404632538665425,0.015085254714718761,0.034484711216830465,-0.0024086103138474383,-0.01680222028355157,0.018446536102115968,-0.005323803096552656,-0.0005098266735676165,-0.007249267849026951,0.013658617214479201,-0.0033315465810801652,0.008800272746224694,0.013276623518611955,-0.008179957968859137,-0.0035067510395307673,0.012368022868734972,-0.0029057091478749643,-0.001596538057982706,0.004609172705258167,-0.003757983647169327,-0.004412227578508171,-0.006589645041776557,-0.001153398805139659,-0.001472513690164077,-0.005338445020641801,-0.01463793558747662,0.006742814584141764,-0.006123197213986461,-0.00020806370955521377
0.005132719840409774,-0.0055752471276990755,0.005784807319995721,0.0033584611916351106,0.0032641819696310596,0.02599858161546349,0.0007309846515942274,0.011876280726871129,0.00373285869544883,0,0.0009608295210667946,0.0017160631648383586,-0.005903434022857703,0.009067173698991132,0.020325902698825452,0.001698243602132444,0.0023752416885406986,0.0014537400887266454,-0.004836766635983183,-0.0002556506174611637,-0.010883878442903455,0.009318203571517273,-0.007530009420866111,0.00632734329758603,0.0025617725271173384,0.004860948007548244,0.01141823541954362,-0.002366186431414044,0.007027187378110558,0.00031227866227859544
0.008940749184059526,-0.00822912600507586,0.013950387536436853,0.0022892398242853225,0.005163839426924094,0.017317953315528756,0.014361546914405035,0.0005022854091236656,-0.0038178659658415614,-0.00689519569605469,0.002065377513059985,-0.0019369790800651415,0.0004519710240079195,0.0036284767760480503,0.003214141883241318,-0.00760833415560443,0.005963210865767549,-0.006851724811446853,0.002533383927474813,0.006558651323907744,-0.01028227987501769,0.005706561968358172,-0.001795122829809059,-0.008381176237815698,-0.003326177441164403,-0.007115356541401975,-0.005246274582268768,-0.0013996151418335513,-0.007709771614085995,0.0003121811747581643
-0.0018076343154580796,0.007325860549484174,0.01303447013482059,-0.006286704070734593,-0.03717273393994369,0.0067348614160215115,-0.004909187276645448,0.0080019583654038,0.006270646675542821,0.0167864685900681,-0.0026398283627515648,-0.0016703140235628758,-0.008393034108434538,-0.009157435030082746,-0.02354004458206679,0.009755496677172383,0.001161823741526762,0.009173638460843663,0.004218922733767053,-0.012967588660657337,0.010876827674340998,-0.0058051995631202445,-0.007083445188558676,0.008890618356100706,-0.0009562028689289253,0.004540589592752132,0.024766091063455526,0.005472995279903424,0.006805781449961839,0.009011355706581223
-0.010479434881734952,-0.002749541357200468,-0.0003019054098778006,0.011439400349690109,-0.007161054562602149,-0.013317551657688187,-0.01884763752431371,0.007629633334625372,-0.0009296413592022989,-0.008972285702782672,-0.019511517722981573,-0.0011314979004627653,-0.008693687480571186,-0.008206450617028321,-0.00576613206082206,0.005010887171836839,-0.0057225521720612,0.0010141302630595312,0.01271665022917117,-0.008134347955223015,0.01603820551023665,-0.003103369107083713,-0.03543937771920125,0.00603127444912812,-0.013512365256956906,0.006753936972079989,-0.003459010060662555,-0.0048728953269562515,-0.009769377760930412,0.008930954157210624
0.0373823332188683,-0.010757611830659743,-0.02281403904176231,-0.02128826943105782,-0.0022377067989678323,0.014097750583617414,-0.0019193427463483571,-0.023571722184868357,-0.007553603696669983,-0.019860007162896914,-0.00039686268882164154,0.0034397023860459615,-0.016682469732207803,0.010708531397755952,-0.008711902785938856,-0.000337048807502094,-0.0006342127111027122,-0.0010141302630596327,0.001993227478472459,-0.014823842667320319,-0.01532515864391804,0.0004552682916525242,0.006038990212492277,0.0011386602785370163,0.005829056074343123,0.0116386098948579,-0.0029836276400901605,0.00228267276366651,-0.001370809788758389,0.016118786474408186
0.00547826662608221,-0.013299118176603291,0.021212444802084774,-0.0070391103839431216,0.01221073645473062,-0.04972456497698194,0.0047175836287865255,-0.002343609519154416,0.012109022003119056,-0.000836094194495556,0.024794105695450312,0.01537175677927415,0.00540587787819649,0.012538838425100304,0.025099058855975933,0.004260625995319067,0.014287588522144198,-0.010784021308089682,0.001894504740074409,0.022893856748321322,-0.0015454382874692868,0.005171154071776547,0.008128516276606289,0.006428064599328785,0.007546622130423697,0.010360143352599898,0.008087262550534827,0.0003419213902257665,0.010009117468467216,0.014872697047246385
-0.00037541330898129005,0.012559074766579614,-0.013488496793525205,-0.004952653220819914,0.006782778171754227,0.027287069842979114,-0.016161575427440927,-0.025888648118991667,-0.007603890214326056,0.024376339022735217,-0.014377079387153708,0.017481005862181653,-0.004238355591585958,0.00544670637639421,-0.004888027585775705,-0.001847861206551033,-0.03156390220814375,-0.004258173629803209,-0.008267679330049243,-0.001415600423835568,0.007821803745399085,-0.025864628358700167,-0.019295612130584026,0.005200403009517275,0.0180169998895994,-0.015180857378362306,0.016012631044275086,-0.022386080428353973,0.004516714893866684,-0.00416992627989488
